row_id,language,batch_id,status,fail_reason,intent,input_preview,jsonl_line,created_at
253,ar,,kept,,negative_ack,ما طلع لي خيار الحذف,253,2026-08-23T22:53:07Z
254,ar,,kept,,impatient,أنا قلت لك إن الشاشة مكسورة مو بس معلقة,254,2026-08-23T22:53:07Z
255,ar,,kept,,clarifying_question,إيش يعني خطأ 404؟,255,2026-08-23T22:53:07Z
256,ar,,kept,,negative_ack,أنا ما سويت أي تغيير في الإعدادات,256,2026-08-23T22:53:07Z
257,ar,,kept,,skeptical,مستحيل يكون هذا هو السبب,257,2026-08-23T22:53:07Z
258,ar,,kept,,skeptical,ليش التطبيق يطلب صلاحيات الوصول للصور؟,258,2026-08-23T22:53:07Z
259,ar,,kept,,negative_ack,ما زلت أواجه نفس المشكلة بالضبط,259,2026-08-23T22:53:07Z
260,ar,,kept,,impatient,كل شوي يطلب مني تسجيل دخول,260,2026-08-23T22:53:07Z
261,ar,,kept,,negative_ack,أنا ما عندي خبرة في البرمجة,261,2026-08-23T22:53:07Z
262,ar,,kept,,sad_acknowledge,يا الله، ليتني ما حجزت,262,2026-08-23T22:53:07Z
263,ar,,kept,,thinking,أبحث عن تذاكر طيران مخفضة لباريس,263,2026-08-23T22:53:07Z
264,ar,,kept,,no_filler,ممكن أشوف خيارات في شهر مايو؟,264,2026-08-23T22:53:07Z
265,ar,,kept,,surprised,هذا السعر غالي جداً!,265,2026-08-23T22:53:07Z
266,ar,,kept,,thinking,ما في بديل أرخص؟,266,2026-08-23T22:53:07Z
267,ar,,kept,,no_filler,أريد استئجار سيارة في المطار,267,2026-08-23T22:53:07Z
268,ar,,kept,,thinking,هل السعر يشمل التأمين الشامل؟,268,2026-08-23T22:53:07Z
269,ar,,kept,,no_filler,أبغى سيارة عائلية كبيرة,269,2026-08-23T22:53:07Z
270,ar,,kept,,thinking,طيب والوقود كيف أحسبه؟,270,2026-08-23T22:53:07Z
271,ar,,kept,,positive_ack,أرغب في زيارة مكة والمدينة في رحلتي,271,2026-08-23T22:53:07Z
272,ar,,kept,,no_filler,كم المسافة بين المدينتين؟,272,2026-08-23T22:53:07Z
273,ar,,kept,,no_filler,أفضل القطار السريع,273,2026-08-23T22:53:07Z
274,ar,,kept,,thinking,هل الحجز متاح الآن؟,274,2026-08-23T22:53:07Z
275,ar,,kept,,excited,أبي أروح لليابان في الربيع,275,2026-08-23T22:53:07Z
276,ar,,kept,,no_filler,بسبب تفتح أزهار الكرز,276,2026-08-23T22:53:07Z
277,ar,,kept,,no_filler,طوكيو وأوساكا أكيد,277,2026-08-23T22:53:07Z
278,ar,,kept,,positive_ack,ممكن تضيف لي ملاحظة للمندوب؟,278,2026-08-23T22:53:07Z
279,ar,,kept,,thinking,ما وصلني إيميل التأكيد,279,2026-08-23T22:53:07Z
280,ar,,kept,,positive_ack,شكرًا جزيلاً على المساعدة,280,2026-08-23T22:53:07Z
281,ar,,kept,,encouraging,أبغى أشوف خيارات تانية,281,2026-08-23T22:53:07Z
282,ar,,kept,,thinking,ليش ما في خصم لأول طلب؟,282,2026-08-23T22:53:07Z
283,ar,,kept,,agreeing,أنا في البيت، خلوه عند الباب,283,2026-08-23T22:53:07Z
284,ar,,kept,,positive_ack,سأقوم بإتمام عملية الشراء الآن,284,2026-08-23T22:53:07Z
285,ar,,kept,,apologetic,الموقع يعلق كل شوي,285,2026-08-23T22:53:07Z
286,ar,,kept,,thinking,طيب، كم ياخذ وقت التوصيل للرياض؟,286,2026-08-23T22:53:07Z
287,ar,,kept,,agreeing,أبغى أكنسل الطلب لو سمحت,287,2026-08-23T22:53:07Z
288,ar,,kept,,positive_ack,أوكي، جرب أرسله مرة ثانية,288,2026-08-23T22:53:07Z
289,ar,,kept,,encouraging,أحتاج مساعدة في اختيار المقاس,289,2026-08-23T22:53:07Z
290,ar,,kept,,empathetic,هذا اللون مو نفس الصورة,290,2026-08-23T22:53:07Z
291,ar,,kept,,agreeing,أبغى أغير طريقة الدفع لفيزا,291,2026-08-23T22:53:07Z
292,ar,,kept,,positive_ack,ممكن ترسل لي الفاتورة على الإيميل؟,292,2026-08-23T22:53:07Z
293,ar,,kept,,apologetic,والله تأخرتوا كثير هالمرة,293,2026-08-23T22:53:07Z
294,ar,,kept,,thinking,بس ما بدي إياه يكون زحمة كتير,294,2026-08-23T22:53:07Z
295,ar,,kept,,thinking,بدي اطلب دليفري بس وين يوصل؟,295,2026-08-23T22:53:07Z
296,ar,,kept,,thinking,أعتقد أن الطلب وصل ناقص,296,2026-08-23T22:53:07Z
297,ar,,kept,,thinking,ممكن تطلع لي وصفة الكبسة السعودية؟,297,2026-08-23T22:53:07Z
298,ar,,kept,,thinking,طيب شو رأيك بمطعم السوشي الجديد؟,298,2026-08-23T22:53:07Z
299,ar,,kept,,negative_ack,لا، خليه يكون شي خفيف,299,2026-08-23T22:53:07Z
300,ar,,kept,,thinking,كم بياخد وقت التوصيل للمنطقة الشرقية؟,300,2026-08-23T22:53:07Z
301,ar,,kept,,thinking,أنا عندي حساسية من المكسرات، تأكد لي,301,2026-08-23T22:53:07Z
302,ar,,kept,,thinking,ممكن أغير المشروب من كولا لبيبسي؟,302,2026-08-23T22:53:07Z
303,ar,,kept,,hesitating,ما بعرف، يمكن بكرة أحجز,303,2026-08-23T22:53:07Z
304,ar,,kept,,thinking,هل يتوفر لديكم طاولات خارجية؟,304,2026-08-23T22:53:07Z
305,ar,,kept,,thinking,بدي شي سويت بس مو حلو كتير,305,2026-08-23T22:53:07Z
306,ar,,kept,,thinking,طيب وين ألاقي المنيو؟,306,2026-08-23T22:53:07Z
307,ar,,kept,,thinking,بس بدي أتأكد إذا في باركينج مجاني,307,2026-08-23T22:53:07Z
308,ar,,kept,,thinking,أريد معرفة المكونات المستخدمة في هذا الطبق,308,2026-08-23T22:53:07Z
309,ar,,kept,,skeptical,كل مرة تقولون لي 'قيد المعالجة'.,309,2026-08-23T22:53:07Z
310,ar,,kept,,calming,ترا الموضوع صار مستفز جداً.,310,2026-08-23T22:53:07Z
311,ar,,kept,,empathetic,ليش ما خبرتوني إن المنتج خلص؟,311,2026-08-23T22:53:07Z
312,ar,,kept,,empathetic,هذا السيرفس جداً سيء.,312,2026-08-23T22:53:07Z
313,ar,,kept,,empathetic,أنا دافع مبلغ وقدره عشان هالخدمة!,313,2026-08-23T22:53:07Z
314,ar,,kept,,skeptical,من جدكم؟ هذا هو الحل؟,314,2026-08-23T22:53:07Z
315,ar,,kept,,sad_acknowledge,بصراحة، فقدت الثقة في شركتكم.,315,2026-08-23T22:53:07Z
316,ar,,kept,,thinking,ليش التعقيد هذا كله؟,316,2026-08-23T22:53:07Z
317,ar,,kept,,empathetic,ما في أي احترام للعميل.,317,2026-08-23T22:53:07Z
318,ar,,kept,,impatient,الحين تطلبون مني أنتظر لبكرة؟,318,2026-08-23T22:53:07Z
319,ar,,kept,,skeptical,طبعاً، دايماً نفس الرد.,319,2026-08-23T22:53:07Z
320,ar,,kept,,negative_ack,مستحيل أقبل بهذا العرض.,320,2026-08-23T22:53:07Z
321,ar,,kept,,agreeing,أعتقد أن هذا الفيلم كان مملاً للغاية,321,2026-08-23T22:53:07Z
322,ar,,kept,,surprised,يا إلهي، لقد نسيت مفاتيحي في المنزل!,322,2026-08-23T22:53:07Z
323,ar,,kept,,positive_ack,سأحاول ممارسة الرياضة كل صباح,323,2026-08-23T22:53:07Z
324,ar,,kept,,empathetic,أشعر بالملل الشديد من هذا الروتين,324,2026-08-23T22:53:07Z
325,ar,,kept,,excited,أريد أن أسافر إلى اليابان في الصيف,325,2026-08-23T22:53:07Z
326,ar,,kept,,empathetic,لا أعرف لماذا يتصرف بهذا الشكل,326,2026-08-23T22:53:07Z
327,ar,,kept,,positive_ack,كان العشاء لذيذاً جداً، شكراً لك,327,2026-08-23T22:53:07Z
328,ar,,kept,,empathetic,أنا قلق بشأن مقابلة العمل غداً,328,2026-08-23T22:53:07Z
329,ar,,kept,,surprised,لقد وجدت كتاباً نادراً في المكتبة القديمة,329,2026-08-23T22:53:07Z
330,ar,,kept,,thinking,أعتقد أنني سأطلب البيتزا بدلاً من السلطة,330,2026-08-23T22:53:07Z
331,ar,,kept,,positive_ack,أنا ممتن جداً لمساعدتك لي,331,2026-08-23T22:53:07Z
332,ar,,kept,,agreeing,الزحام المروري في هذه المدينة لا يطاق,332,2026-08-23T22:53:07Z
333,ar,,kept,,excited,أنا متحمس جداً لبدء العام الجديد,333,2026-08-23T22:53:07Z
334,ar,,kept,,empathetic,أشعر أنني لست على ما يرام اليوم,334,2026-08-23T22:53:07Z
335,ar,,kept,,agreeing,لقد تغير الكثير في المدينة منذ زيارتي الأخيرة,335,2026-08-23T22:53:07Z
336,ar,,kept,,no_filler,أنا متأخر جداً، هل في طريق أسرع؟,336,2026-08-23T22:53:07Z
337,ar,,kept,,apologetic,ليش ما قلت لي عن الحادث من البداية؟,337,2026-08-23T22:53:07Z
338,ar,,kept,,no_filler,توقعات المطر في جدة كيف؟,338,2026-08-23T22:53:07Z
339,ar,,kept,,clarifying_question,يعني ما راح تطلع الشمس بكرة؟,339,2026-08-23T22:53:07Z
340,ar,,kept,,surprised,المشوار بياخذ ساعة كاملة!,340,2026-08-23T22:53:07Z
341,ar,,kept,,no_filler,هل في أي تحديث عن حالة الطريق السريع؟,341,2026-08-23T22:53:07Z
342,ar,,kept,,thinking,طيب والجسور هل هي مفتوحة؟,342,2026-08-23T22:53:07Z
343,ar,,kept,,agreeing,الجو يخلي الواحد يبي ينام مو يداوم.,343,2026-08-23T22:53:07Z
344,ar,,kept,,thinking,أقدر أروح بالدراجة في هذا الجو؟,344,2026-08-23T22:53:07Z
345,ar,,kept,,no_filler,كم نسبة الرطوبة اليوم في الدمام؟,345,2026-08-23T22:53:07Z
346,ar,,kept,,agreeing,هذا يعني أن الجو سيكون خانقاً.,346,2026-08-23T22:53:07Z
347,ar,,kept,,no_filler,ممكن تقترح لي مسار بعيد عن الزحمة؟,347,2026-08-23T22:53:07Z
348,ar,,kept,,skeptical,بس هذا المسار أطول بكثير!,348,2026-08-23T22:53:08Z
349,ar,,kept,,no_filler,هل من الممكن أن يهطل الثلج في تبوك؟,349,2026-08-23T22:53:08Z
350,ar,,kept,,no_filler,متى يبدأ مفعول التحذير الجوي؟,350,2026-08-23T22:53:08Z
351,ar,,kept,,calming,أنا خايف أتأخر على الموعد بسبب المطر.,351,2026-08-23T22:53:08Z
352,ar,,kept,,agreeing,أحسن شيء أجلس في البيت اليوم.,352,2026-08-23T22:53:08Z
353,ar,,kept,,calming,أنا خايف ما أقدر أجيب الـ GPA اللي أبغاه,353,2026-08-23T22:53:08Z
354,ar,,kept,,thinking,ما أعرف كيف أبدأ في كتابة الـ intro,354,2026-08-23T22:53:08Z
355,ar,,kept,,sad_acknowledge,أنا فعلاً حزين لأنني لم أحصل على المنحة,355,2026-08-23T22:53:08Z
356,ar,,kept,,empathetic,حاولت والله بس ما ضبطت معي الطريقة,356,2026-08-23T22:53:08Z
357,ar,,kept,,agreeing,ممكن تعيد شرح هذي النقطة بليز؟,357,2026-08-23T22:53:08Z
358,ar,,kept,,apologetic,أنا آسف إني قاطعتك بس ما فهمت المصطلح ده,358,2026-08-23T22:53:08Z
359,ar,,kept,,surprised,يا الله، نسيت إن اليوم عندي تسليم Assignment,359,2026-08-23T22:53:08Z
360,ar,,kept,,sad_acknowledge,بصراحة أحس إني فقدت الشغف بالدراسة تماماً,360,2026-08-23T22:53:08Z
361,ar,,kept,,apologetic,أعتذر عن عدم حضور المحاضرة السابقة لظروف صحية,361,2026-08-23T22:53:08Z
362,ar,,kept,,calming,ممكن بس تهدي اللعب شوي؟ أنا مضغوط,362,2026-08-23T22:53:08Z
363,ar,,kept,,empathetic,أنا مش فاهم ليش المادة دي صعبة كدة,363,2026-08-23T22:53:08Z
364,ar,,kept,,polite_interrupt,عفواً، هل يمكنني إضافة نقطة أخيرة قبل الختام؟,364,2026-08-23T22:53:08Z
365,ar,,kept,,sad_acknowledge,أنا حاسس إني ضايع في الـ course ده,365,2026-08-23T22:53:08Z
366,ar,,kept,,sad_acknowledge,بجد تعبت من كتر السهر عشان ألحق أذاكر,366,2026-08-23T22:53:08Z
367,ar,,kept,,thinking,أبحث عن شقة نظام استديو في حي النرجس,367,2026-08-23T22:53:08Z
368,ar,,kept,,surprised,مستحيل! كيف يطلب هذا المبلغ مقابل شقة بدون مصعد؟,368,2026-08-23T22:53:08Z
369,ar,,kept,,empathetic,أشعر بالقلق من توقيع عقد طويل الأمد الآن,369,2026-08-23T22:53:08Z
370,ar,,kept,,thinking,أريد شقة بإطلالة على البحر مباشرة,370,2026-08-23T22:53:08Z
371,ar,,kept,,agreeing,والله لو لقيت شقة بسعر رخيص راح أسكن فوراً,371,2026-08-23T22:53:08Z
372,ar,,kept,,thinking,هل يمكنني دفع الإيجار بشكل شهري بدلاً من سنوي؟,372,2026-08-23T22:53:08Z
373,ar,,kept,,empathetic,يا ليتني لم أنتقل إلى هذا المبنى، الجيران مزعجون جداً,373,2026-08-23T22:53:08Z
374,ar,,kept,,thinking,أريد معرفة تكلفة الكهرباء والمياه في هذا المجمع,374,2026-08-23T22:53:08Z
375,ar,,kept,,surprised,أنا مصدوم من سرعة تأجير الشقق في هذه المنطقة!,375,2026-08-23T22:53:08Z
376,ar,,kept,,thinking,ممكن تشرح لي معنى 'عقد إيجار إلكتروني'؟,376,2026-08-23T22:53:08Z
377,ar,,kept,,skeptical,أحس أن السعر نازل زيادة عن اللزوم، أخاف يكون فيها مشكلة,377,2026-08-23T22:53:08Z
378,ar,,kept,,thinking,أحتاج شقة تكون قريبة من محطة المترو,378,2026-08-23T22:53:08Z
379,ar,,kept,,excited,أخيراً وافق على السماح لي بتربية قطة في الشقة!,379,2026-08-23T22:53:08Z
380,ar,,kept,,positive_ack,ماشي، بدي أقدم طلب.,380,2026-08-23T22:53:08Z
381,ar,,kept,,thinking,الكرت تبعي انسرق، بدي أوقفه فوراً!,381,2026-08-23T22:53:08Z
382,ar,,kept,,encouraging,أكيد بسرعة، في سحوبات صارت!,382,2026-08-23T22:53:08Z
383,ar,,kept,,thinking,شو لازم أعمل عشان أطلب كرت جديد؟,383,2026-08-23T22:53:08Z
384,ar,,kept,,thinking,بدي أرفع سقف السحب اليومي.,384,2026-08-23T22:53:08Z
385,ar,,kept,,thinking,كم أقصى مبلغ ممكن أرفعه؟,385,2026-08-23T22:53:08Z
386,ar,,kept,,positive_ack,أوكي، ارفعه لأقصى شي.,386,2026-08-23T22:53:08Z
387,ar,,kept,,thinking,ليش عم بتوصلني رسائل Error بالتطبيق؟,387,2026-08-23T22:53:08Z
388,ar,,kept,,thinking,جربت أعمل Update وما مشي الحال.,388,2026-08-23T22:53:08Z
389,ar,,kept,,empathetic,يا أخي تعبت من هالمشكلة!,389,2026-08-23T22:53:08Z
390,ar,,kept,,thinking,بدي أفتح حساب مشترك مع زوجتي.,390,2026-08-23T22:53:08Z
391,ar,,kept,,thinking,شو الشروط المطلوبة؟,391,2026-08-23T22:53:08Z
392,ar,,kept,,positive_ack,تمام، رح نمر عليكم بكرة.,392,2026-08-23T22:53:08Z
393,ar,,kept,,thinking,كيف بقدر أحول فلوس لـ PayPal؟,393,2026-08-23T22:53:08Z
394,ar,,kept,,thinking,في طريقة مباشرة من التطبيق؟,394,2026-08-23T22:53:08Z
395,ar,,kept,,positive_ack,أوكي، رح جرب الطريقة هاي.,395,2026-08-23T22:53:08Z
396,ar,,kept,,thinking,كشف الحساب تبعي فيه غلط.,396,2026-08-23T22:53:08Z
397,ar,,kept,,thinking,يعني لازم نتفق على الميزانية أولاً,397,2026-08-23T22:53:08Z
398,ar,,kept,,thinking,هل تعتقد أن هذا الوقت مبكر جداً؟,398,2026-08-23T22:53:08Z
399,ar,,kept,,thinking,أو ممكن نطلب دليفري ونقعد بالبيت,399,2026-08-23T22:53:08Z
400,ar,,kept,,hesitating,بس المشكلة إنو ما في حدا عنده سيارة,400,2026-08-23T22:53:08Z
401,ar,,kept,,hesitating,أنا ما بعرف مين رح يدفع الحساب,401,2026-08-23T22:53:08Z
402,ar,,kept,,clarifying_question,يعني مين بالضبط اللي رح يجي معنا؟,402,2026-08-23T22:53:08Z
403,ar,,kept,,hesitating,ما بعتقد إنو هاد الوقت مناسب للكل,403,2026-08-23T22:53:08Z
404,ar,,kept,,thinking,هل هناك مكان يتسع لعشرة أشخاص؟,404,2026-08-23T22:53:08Z
405,ar,,kept,,clarifying_question,يعني بدك إياني أحجز من هلا؟,405,2026-08-23T22:53:08Z
406,ar,,kept,,hesitating,والله ماني متأكد إذا لسا بيفتحوا بالليل,406,2026-08-23T22:53:08Z
407,ar,,kept,,thinking,ممكن نغير الخطة ونروح على البحر؟,407,2026-08-23T22:53:08Z
408,ar,,kept,,hesitating,بس خايف يكون الجو برد كتير,408,2026-08-23T22:53:08Z
409,ar,,kept,,thinking,طيب كيف بدنا نوصل لهناك؟,409,2026-08-23T22:53:08Z
410,ar,,kept,,thinking,أعتقد أن من الأفضل إرسال دعوة رسمية,410,2026-08-23T22:53:08Z
411,ar,,kept,,negative_ack,أنا مو مستعد أدفع مبلغ إضافي,411,2026-08-23T22:53:08Z
412,ar,,kept,,impatient,طيب وبعدين؟,412,2026-08-23T22:53:08Z
413,ar,,kept,,negative_ack,ما أعتقد إنه مهتم بالرياضة,413,2026-08-23T22:53:08Z
414,ar,,kept,,impatient,ليه التأخير في الرد؟,414,2026-08-23T22:53:08Z
415,ar,,kept,,skeptical,هذا مو عدل لباقي الطلاب,415,2026-08-23T22:53:08Z
416,ar,,kept,,negative_ack,بس أنا ما وافقت على هذا الشيء,416,2026-08-23T22:53:08Z
417,ar,,kept,,impatient,شو بدكم مني بالضبط؟,417,2026-08-23T22:53:08Z
